Symbol,Name,Currency,Stock Exchange Long,Stock Exchange Short,Timezone Name
SQLV,LEGG MASON ETF/SMALL CAP QLTY VALU,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SQM,Sociedad Quimica y Minera de Chile,USD,New York Stock Exchange,NYSE,America/New_York
SQNS,Sequans Communications SA ADR,USD,New York Stock Exchange,NYSE,America/New_York
SQQQ,PROSHARES TR/ULTRAPRO SHORT QQQ,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SR,Spire Inc,USD,New York Stock Exchange,NYSE,America/New_York
SRAX,Social Reality Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRC,Spirit Realty Capital Inc,USD,New York Stock Exchange,NYSE,America/New_York
SRC-A,SPIRIT RLTY CAP 6 CUM REDM SRS A PRF,USD,New York Stock Exchange,NYSE,America/New_York
SRCE,1st Source Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRCL,Stericycle Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRDX,"SurModics, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRE,Sempra Energy,USD,New York Stock Exchange,NYSE,America/New_York
SRE-A,SEMPRA ENERGY/PFD SH S A,USD,New York Stock Exchange,NYSE,America/New_York
SRE-B,SEMPRA ENERGY CONV SRS B PRF,USD,New York Stock Exchange,NYSE,America/New_York
SRET,GLB X FUNDS/SUPERDIVIDEND REIT ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SREV,Servicesource International Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRG,Seritage Growth Properties Class A,USD,New York Stock Exchange,NYSE,America/New_York
SRG-A,Seritage Growth Properties Preferred Shares Series A,USD,New York Stock Exchange,NYSE,America/New_York
SRI,"Stoneridge, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
SRLP,Sprague Resources LP,USD,New York Stock Exchange,NYSE,America/New_York
SRNE,Sorrento Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRPT,Sarepta Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRRA,Sierra Oncology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRRK,Scholar Rock Holding Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SRT,"StarTek, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
SRTS,Sensus Healthcare Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSB,South State Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSBI,Summit State Bank,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSD,"Simpson Manufacturing Co, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
SSFN,Stewardship Financial Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSI,Stage Stores Inc,USD,New York Stock Exchange,NYSE,America/New_York
SSKN,STRATA Skin Sciences Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSL,Sasol Limited,USD,New York Stock Exchange,NYSE,America/New_York
SSLJ,SSLJ.Com Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSNC,"SS&C Technologies Holdings, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSNT,SilverSun Technologies Inc common stock,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSP,E. W. Scripps Co,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSRM,SSR Mining Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSTI,Shotspotter Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SSTK,Shutterstock Inc,USD,New York Stock Exchange,NYSE,America/New_York
SSW,SEASPAN CORP/SH SH,USD,New York Stock Exchange,NYSE,America/New_York
SSW-D,SEASPAN CORP/PFD SH S D,USD,New York Stock Exchange,NYSE,America/New_York
SSW-E,SEASPAN 8.25% SRS E CUM RED PERP PRF,USD,New York Stock Exchange,NYSE,America/New_York
SSW-G,Seaspan Corporation Preferred Shares Series G,USD,New York Stock Exchange,NYSE,America/New_York
SSW-H,Seaspan Corporation Preferred Shares Series H,USD,New York Stock Exchange,NYSE,America/New_York
SSW-I,SEASPAN CUM RED PERP SRS I PRF,USD,New York Stock Exchange,NYSE,America/New_York
SSWA,SEASPAN 7 125 NTS,USD,New York Stock Exchange,NYSE,America/New_York
SSWN,SEASPAN 6.375% NTS,USD,New York Stock Exchange,NYSE,America/New_York
SSYS,Stratasys Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ST,Sensata Technologies Holding PLC,USD,New York Stock Exchange,NYSE,America/New_York
STAA,STAAR Surgical Company,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STAF,Staffing 360 Solutions Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STAG,Stag Industrial Inc,USD,New York Stock Exchange,NYSE,America/New_York
STAG-C,Stag Industrial Inc Preferred Shares Series C,USD,New York Stock Exchange,NYSE,America/New_York
STAR,istar Inc,USD,New York Stock Exchange,NYSE,America/New_York
STAR-D,istar Inc Preferred Shares Series D,USD,New York Stock Exchange,NYSE,America/New_York
STAR-G,ISTAR FINL INC/7.65% RED PFD SH S,USD,New York Stock Exchange,NYSE,America/New_York
STAR-I,ISTAR 7.5 SRS I CUM RED PRF,USD,New York Stock Exchange,NYSE,America/New_York
STBA,S & T Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STC,Stewart Information Services Corp,USD,New York Stock Exchange,NYSE,America/New_York
STCN,Steel Connect Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STE,Steris PLC,USD,New York Stock Exchange,NYSE,America/New_York
STFC,State Auto Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STG,Sunlands Online Education Group - ADR,USD,New York Stock Exchange,NYSE,America/New_York
STI,"SunTrust Banks, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
STI-A,SUNTRUST BANKS DS REP 1/4000 PRF A,USD,New York Stock Exchange,NYSE,America/New_York
STIM,Neuronetics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STKL,"SunOpta, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STKS,One Group Hospitality Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STL,Sterling Bancorp,USD,New York Stock Exchange,NYSE,America/New_York
STL-A,STERLING BNCRP DS REP 6 50 SRS A PRF,USD,New York Stock Exchange,NYSE,America/New_York
STLD,"Steel Dynamics, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STM,STMicroelectronics NV,USD,New York Stock Exchange,NYSE,America/New_York
STML,Stemline Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STMP,Stamps.com Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STN,Stantec Inc.,USD,New York Stock Exchange,NYSE,America/New_York
STND,Standard AVB Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STNE,StoneCo Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STNG,Scorpio Tankers Inc.,USD,New York Stock Exchange,NYSE,America/New_York
STNL,SENTINEL ENERGY/SH CL A,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STON,StoneMor Partners L.P.,USD,New York Stock Exchange,NYSE,America/New_York
STOR,Store Capital Corp,USD,New York Stock Exchange,NYSE,America/New_York
STPP,BARCLAYS BK IPATH US TREAS STEEP ETN,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRA,Strategic Education Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRL,"Sterling Construction Company, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRM,Streamline Health Solutions Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRO,Sutro Biopharma Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRS,Stratus Properties Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STRT,Strattec Security Corp.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STT,State Street Corp,USD,New York Stock Exchange,NYSE,America/New_York
STT-C,ST STR CORP/PFD SH,USD,New York Stock Exchange,NYSE,America/New_York
STT-D,STATE ST DS REP SRS D 1/4000 PER PRF,USD,New York Stock Exchange,NYSE,America/New_York
STT-E,STT DS REP 1/4000 SRS E NC PERP PRF,USD,New York Stock Exchange,NYSE,America/New_York
STT-G,St Str Corp/DEPOSITARY SH S G,USD,New York Stock Exchange,NYSE,America/New_York
STWD,"Starwood Property Trust, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
STX,Seagate Technology PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STXB,Spirit of Texas Bancshares Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
STZ,"Constellation Brands, Inc. Class A",USD,New York Stock Exchange,NYSE,America/New_York
STZ.B,"Constellation Brands, Inc. Class B",USD,New York Stock Exchange,NYSE,America/New_York
SU,Suncor Energy Inc.,USD,New York Stock Exchange,NYSE,America/New_York
SUI,Sun Communities Inc,USD,New York Stock Exchange,NYSE,America/New_York
SUM,Summit Materials Inc,USD,New York Stock Exchange,NYSE,America/New_York
SUMR,"Summer Infant, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUN,Sunoco LP,USD,New York Stock Exchange,NYSE,America/New_York
SUNS,Solar Senior Capital Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUNW,Sunworks Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUP,Superior Industries International Inc,USD,New York Stock Exchange,NYSE,America/New_York
SUPN,Supernus Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUPV,Grupo Supervielle SA -ADR,USD,New York Stock Exchange,NYSE,America/New_York
SURF,Surface Oncology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUSB,ISHARES TR/ESG 1-5 YR USD CORP,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUSC,ISHARES TR/ESG USD CORPORATE B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SVA,Sinovac Biotech Ltd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SVBI,"Severn Bancorp, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SVMK,SVMK Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SVRA,Savara Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SVVC,Firsthand Technology Value Fund Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SWCH,Switch Inc,USD,New York Stock Exchange,NYSE,America/New_York
SWI,SolarWinds Corp,USD,New York Stock Exchange,NYSE,America/New_York
SWIR,"Sierra Wireless, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SWJ,STANLEY BLACK 5.75% JR SUB DEBENT,USD,New York Stock Exchange,NYSE,America/New_York
SWK,"Stanley Black & Decker, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
SWKS,Skyworks Solutions Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SWM,"Schweitzer-Mauduit International, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
SWN,Southwestern Energy Company,USD,New York Stock Exchange,NYSE,America/New_York
SWX,Southwest Gas Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York
SXC,SunCoke Energy Inc,USD,New York Stock Exchange,NYSE,America/New_York
SXCP,SunCoke Energy Partners LP,USD,New York Stock Exchange,NYSE,America/New_York
SXI,Standex Int'l Corp.,USD,New York Stock Exchange,NYSE,America/New_York
SXT,Sensient Technologies Corporation,USD,New York Stock Exchange,NYSE,America/New_York
SYBT,Stock Yards Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYBX,Synlogic Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYF,Synchrony Financial,USD,New York Stock Exchange,NYSE,America/New_York
SYK,Stryker Corporation,USD,New York Stock Exchange,NYSE,America/New_York
SYKE,"Sykes Enterprises, Incorporated",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYMC,Symantec Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYNA,"Synaptics, Incorporated",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYNC,Synacor Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYNH,Syneos Health Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYNL,Synalloy Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYPR,"Sypris Solutions, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYRS,Syros Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
SYX,Systemax Inc.,USD,New York Stock Exchange,NYSE,America/New_York
SYY,SYSCO Corporation,USD,New York Stock Exchange,NYSE,America/New_York
T,AT&T Inc.,USD,New York Stock Exchange,NYSE,America/New_York
TA,TravelCenters of America LLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAC,TransAlta Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TACO,Del Taco Restaurants Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TACT,TransAct Technologies Incorporated,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAHO,Tahoe Resources,USD,New York Stock Exchange,NYSE,America/New_York
TAIT,Taitron Components Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAL,TAL Education Group,USD,New York Stock Exchange,NYSE,America/New_York
TALO,Talos Energy Inc,USD,New York Stock Exchange,NYSE,America/New_York
TANH,Tantech Holdings Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TANNI,TRAVELCENTERS AMERICA 8.25 SNR NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TANNL,TRAVELCENTERS AMERICA 8.00 SNR NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TANNZ,TRAVELCENTERS AMERICA 8.00 SNR NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAOP,Taoping Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAP,Molson Coors Brewing Co Class B,USD,New York Stock Exchange,NYSE,America/New_York
TAP.A,Molson Coors Brewing Co Class A,USD,New York Stock Exchange,NYSE,America/New_York
TAPR,BARCLAYS INVRS US TRSRY COM ETN,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TARO,Taro Pharmaceutical Industries Ltd.,USD,New York Stock Exchange,NYSE,America/New_York
TAST,"Carrols Restaurant Group, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TATT,T.A.T. Technologies Ltd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TAYD,"Taylor Devices, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBB,AT AND T NTS,USD,New York Stock Exchange,NYSE,America/New_York
TBBK,Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBC,AT&T INC/5.625 GLB NT,USD,New York Stock Exchange,NYSE,America/New_York
TBI,Trueblue Inc,USD,New York Stock Exchange,NYSE,America/New_York
TBIO,Translate Bio Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBK,Triumph Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBNK,Territorial Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBPH,Theravance Biopharma Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TBRG,THUNDER BRDG AC/SH SH NV,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TC,TuanChe Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCBI,Texas Capital Bancshares Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCBIL,TEXAS CAPITAL BANCSHARE 6.5% SUB NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCBIP,TEX CAP BANCSHA/PFD SH S A,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCBK,TriCo Bancshares,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCCO,Technical Communications Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCDA,Tricida Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCF,TCF Financial Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TCF-D,TCF FNCL DS REP 1 1000 NCM SRS C PRF,USD,New York Stock Exchange,NYSE,America/New_York
TCFC,Community Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCGP,CARLYLE GROUP 5 875 SRS A PRF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCI,Transcontinental Realty Investors Inc,USD,New York Stock Exchange,NYSE,America/New_York
TCMD,Tactile Systems Technology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCO,"Taubman Centers, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
TCO-J,"Taubman Centers, Inc. Series J Cum. Preferred Shs",USD,New York Stock Exchange,NYSE,America/New_York
TCO-K,"Taubman Centers, Inc. Series K Cum Preferred Shs",USD,New York Stock Exchange,NYSE,America/New_York
TCON,TRACON Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCP,"TC Pipelines, LP",USD,New York Stock Exchange,NYSE,America/New_York
TCPC,BlackRock TCP Capital Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCRD,"THL Credit, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TCRW,THL CREDIT 6 125 NTS,USD,New York Stock Exchange,NYSE,America/New_York
TCRZ,THL CREDIT 6.75 NTS,USD,New York Stock Exchange,NYSE,America/New_York
TCS,Container Store Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
TCX,Tucows Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TD,Toronto-Dominion Bank,USD,New York Stock Exchange,NYSE,America/New_York
TDA,TELEPHONE DATA SYSTEMS 5.875 SNR NTS,USD,New York Stock Exchange,NYSE,America/New_York
TDAC,TRIDENT ACQUISI/SH,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TDC,Teradata Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TDE,TELEPHONE AND DATA SYS 6.875% SR NTS,USD,New York Stock Exchange,NYSE,America/New_York
TDG,TransDigm Group Incorporated,USD,New York Stock Exchange,NYSE,America/New_York
TDI,TELEPHNE AND DATA SYS 6.625% SNR NTS,USD,New York Stock Exchange,NYSE,America/New_York
TDIV,1ST TR EXCHANGE/NASDAQ TECH DIVID I,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TDJ,TEL & DATA SYS/PFD SH,USD,New York Stock Exchange,NYSE,America/New_York
TDOC,Teladoc Health Inc,USD,New York Stock Exchange,NYSE,America/New_York
TDS,"Telephone & Data Systems, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
TDW,Tidewater Inc.,USD,New York Stock Exchange,NYSE,America/New_York
TDY,Teledyne Technologies Incorporated,USD,New York Stock Exchange,NYSE,America/New_York
TEAM,Atlassian Corporation PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TECD,Tech Data Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TECH,BIO-TECHNE Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TECK,Teck Resources Ltd Class B,USD,New York Stock Exchange,NYSE,America/New_York
TEDU,Tarena International Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TEF,Telefonica S.A.,USD,New York Stock Exchange,NYSE,America/New_York
TEL,TE Connectivity Ltd,USD,New York Stock Exchange,NYSE,America/New_York
TELL,Tellurian Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TEN,Tenneco Inc,USD,New York Stock Exchange,NYSE,America/New_York
TENB,Tenable Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TENX,Tenax Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TEO,Telecom Argentina SA,USD,New York Stock Exchange,NYSE,America/New_York
TER,"Teradyne, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TERP,TerraForm Power Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TESS,"TESSCO Technologies, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TEUM,Pareteum Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TEVA,Teva Pharmaceutical Industries Ltd,USD,New York Stock Exchange,NYSE,America/New_York
TEX,Terex Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TFSL,TFS Financial Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TFX,Teleflex Incorporated,USD,New York Stock Exchange,NYSE,America/New_York
TG,Tredegar Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TGA,TransGlobe Energy Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TGE,Tallgrass Energy LP,USD,New York Stock Exchange,NYSE,America/New_York
TGEN,Tecogen Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TGH,Textainer Group Holdings Limited,USD,New York Stock Exchange,NYSE,America/New_York
TGI,Triumph Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
TGLS,Tecnoglass Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TGNA,GANNETT CO INC. Common Stock,USD,New York Stock Exchange,NYSE,America/New_York
TGP,"Teekay Lng Partners, L.P. Common Stock",USD,New York Stock Exchange,NYSE,America/New_York
TGP-A,TEEKAY LNG PART/RED PFD SH S A,USD,New York Stock Exchange,NYSE,America/New_York
TGP-B,TEEKAY LNG PARTNERS 8 5 SRS B PRF,USD,New York Stock Exchange,NYSE,America/New_York
TGS,Transportadora de Gas del Sur SA ADR Class B,USD,New York Stock Exchange,NYSE,America/New_York
TGT,Target Corporation,USD,New York Stock Exchange,NYSE,America/New_York
TGTX,TG Therapeutics Inc common stock,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
THC,Tenet Healthcare Corp,USD,New York Stock Exchange,NYSE,America/New_York
THFF,First Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
THG,Hanover Insurance Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
THGA,HANOVER INSURANC GP 6.35% SUB DEBENT,USD,New York Stock Exchange,NYSE,America/New_York
THO,"Thor Industries, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
THR,Thermon Group Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York
THRM,Gentherm Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
THS,TreeHouse Foods Inc.,USD,New York Stock Exchange,NYSE,America/New_York
THST,Truett-Hurst Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TI,Telecom Italia SpA ADR,USD,New York Stock Exchange,NYSE,America/New_York
TI.A,Telecom Italia SpA ADR Class A,USD,New York Stock Exchange,NYSE,America/New_York
TIBR,TIBERIUS ACQUIS/SH,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
TIER,TIER REIT Inc,USD,New York Stock Exchange,NYSE,America/New_York
TIF,Tiffany & Co.,USD,New York Stock Exchange,NYSE,America/New_York
TILE,"Interface, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
